id,event_uei,name,reduction_key,clear_key,event_type,enterprise_id,vendor
9776,uei.opennms.org/vendor/Mylex/traps/linux/ctldevUpdateFromPeer,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9777,uei.opennms.org/vendor/Mylex/traps/linux/ctldevUpdatePtnrStatus,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9778,uei.opennms.org/vendor/Mylex/traps/linux/ctldevWarmBootError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9779,uei.opennms.org/vendor/Mylex/traps/linux/ctldevWritebackError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9780,uei.opennms.org/vendor/Mylex/traps/linux/ctldevWritebackToWritethru,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9781,uei.opennms.org/vendor/Mylex/traps/linux/ctldevWritethruToWriteback,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9782,uei.opennms.org/vendor/Mylex/traps/linux/debugDumpGenerated,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9783,uei.opennms.org/vendor/Mylex/traps/linux/debugDumpGeneratedPartner,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9784,uei.opennms.org/vendor/Mylex/traps/linux/enclaccessCritical,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9785,uei.opennms.org/vendor/Mylex/traps/linux/enclaccessOffline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9786,uei.opennms.org/vendor/Mylex/traps/linux/enclaccessOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9787,uei.opennms.org/vendor/Mylex/traps/linux/enclaccessReady,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9788,uei.opennms.org/vendor/Mylex/traps/linux/enclcoldFail,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9789,uei.opennms.org/vendor/Mylex/traps/linux/enclcoldWarn,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9790,uei.opennms.org/vendor/Mylex/traps/linux/enclfanFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9791,uei.opennms.org/vendor/Mylex/traps/linux/enclfanNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9792,uei.opennms.org/vendor/Mylex/traps/linux/enclfanOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9793,uei.opennms.org/vendor/Mylex/traps/linux/enclfanUnknown,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9794,uei.opennms.org/vendor/Mylex/traps/linux/enclheatBad,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9795,uei.opennms.org/vendor/Mylex/traps/linux/enclheatCritical,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9796,uei.opennms.org/vendor/Mylex/traps/linux/enclheatNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9797,uei.opennms.org/vendor/Mylex/traps/linux/enclheatOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9798,uei.opennms.org/vendor/Mylex/traps/linux/enclheatUnknown,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9799,uei.opennms.org/vendor/Mylex/traps/linux/enclosureShutdown,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9800,uei.opennms.org/vendor/Mylex/traps/linux/enclpowerFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9801,uei.opennms.org/vendor/Mylex/traps/linux/enclpowerNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9802,uei.opennms.org/vendor/Mylex/traps/linux/enclpowerOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9803,uei.opennms.org/vendor/Mylex/traps/linux/enclpowerUnknown,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9804,uei.opennms.org/vendor/Mylex/traps/linux/enclsesSoftaddrOccurred,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9805,uei.opennms.org/vendor/Mylex/traps/linux/fatalBrkp,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9806,uei.opennms.org/vendor/Mylex/traps/linux/fatalHang,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9807,uei.opennms.org/vendor/Mylex/traps/linux/fibredevLoopidSoftaddrOccurred,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9808,uei.opennms.org/vendor/Mylex/traps/linux/firmwareUpgradeComplete,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9809,uei.opennms.org/vendor/Mylex/traps/linux/firmwareUpgradeFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9810,uei.opennms.org/vendor/Mylex/traps/linux/firmwareUpgradeStarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9811,uei.opennms.org/vendor/Mylex/traps/linux/fmtUpsAcFail,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9812,uei.opennms.org/vendor/Mylex/traps/linux/fmtUpsBatLow,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9813,uei.opennms.org/vendor/Mylex/traps/linux/fmtUpsDisabled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9814,uei.opennms.org/vendor/Mylex/traps/linux/fmtUpsFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9815,uei.opennms.org/vendor/Mylex/traps/linux/fmtUpsOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9816,uei.opennms.org/vendor/Mylex/traps/linux/fmtfanFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9817,uei.opennms.org/vendor/Mylex/traps/linux/fmtfanNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9818,uei.opennms.org/vendor/Mylex/traps/linux/fmtfanOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9819,uei.opennms.org/vendor/Mylex/traps/linux/fmtheatBad,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9820,uei.opennms.org/vendor/Mylex/traps/linux/fmtheatCritical,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9821,uei.opennms.org/vendor/Mylex/traps/linux/fmtheatNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9822,uei.opennms.org/vendor/Mylex/traps/linux/fmtheatOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9823,uei.opennms.org/vendor/Mylex/traps/linux/fmtpowerFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9824,uei.opennms.org/vendor/Mylex/traps/linux/fmtpowerNotpresent,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9825,uei.opennms.org/vendor/Mylex/traps/linux/fmtpowerOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9826,uei.opennms.org/vendor/Mylex/traps/linux/fmtstwkCritical,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9827,uei.opennms.org/vendor/Mylex/traps/linux/fmtstwkFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9828,uei.opennms.org/vendor/Mylex/traps/linux/fmtstwkOk,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9829,uei.opennms.org/vendor/Mylex/traps/linux/i960HwErr,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9830,uei.opennms.org/vendor/Mylex/traps/linux/logEmpty,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9831,uei.opennms.org/vendor/Mylex/traps/linux/logOutSync,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9832,uei.opennms.org/vendor/Mylex/traps/linux/logRequestSense,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9833,uei.opennms.org/vendor/Mylex/traps/linux/logSetRtc,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9834,uei.opennms.org/vendor/Mylex/traps/linux/physdevActivespare,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9835,uei.opennms.org/vendor/Mylex/traps/linux/physdevAutoRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9836,uei.opennms.org/vendor/Mylex/traps/linux/physdevBadtagDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9837,uei.opennms.org/vendor/Mylex/traps/linux/physdevBdtwrfailDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9838,uei.opennms.org/vendor/Mylex/traps/linux/physdevBsyparDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9839,uei.opennms.org/vendor/Mylex/traps/linux/physdevBycmdDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9840,uei.opennms.org/vendor/Mylex/traps/linux/physdevCodwrfailDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9841,uei.opennms.org/vendor/Mylex/traps/linux/physdevCommandAbort,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9842,uei.opennms.org/vendor/Mylex/traps/linux/physdevCommandRetried,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9843,uei.opennms.org/vendor/Mylex/traps/linux/physdevCommandTimeout,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9844,uei.opennms.org/vendor/Mylex/traps/linux/physdevDblccDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9845,uei.opennms.org/vendor/Mylex/traps/linux/physdevDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9846,uei.opennms.org/vendor/Mylex/traps/linux/physdevExpandcapacityDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9847,uei.opennms.org/vendor/Mylex/traps/linux/physdevExpandcapacityError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9848,uei.opennms.org/vendor/Mylex/traps/linux/physdevExpandcapacityStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9849,uei.opennms.org/vendor/Mylex/traps/linux/physdevFailedStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9850,uei.opennms.org/vendor/Mylex/traps/linux/physdevFound,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9851,uei.opennms.org/vendor/Mylex/traps/linux/physdevGone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9852,uei.opennms.org/vendor/Mylex/traps/linux/physdevGrosserrDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9853,uei.opennms.org/vendor/Mylex/traps/linux/physdevHardError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9854,uei.opennms.org/vendor/Mylex/traps/linux/physdevHotSpareSmaller,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9855,uei.opennms.org/vendor/Mylex/traps/linux/physdevHotspare,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9856,uei.opennms.org/vendor/Mylex/traps/linux/physdevIdMismatch,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9857,uei.opennms.org/vendor/Mylex/traps/linux/physdevInitCanceled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9858,uei.opennms.org/vendor/Mylex/traps/linux/physdevInitDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9859,uei.opennms.org/vendor/Mylex/traps/linux/physdevInitFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9860,uei.opennms.org/vendor/Mylex/traps/linux/physdevInitStarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9861,uei.opennms.org/vendor/Mylex/traps/linux/physdevManualRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9862,uei.opennms.org/vendor/Mylex/traps/linux/physdevMediaerrorCorrected,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9863,uei.opennms.org/vendor/Mylex/traps/linux/physdevMiscError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9864,uei.opennms.org/vendor/Mylex/traps/linux/physdevMissingDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9865,uei.opennms.org/vendor/Mylex/traps/linux/physdevMissingOnstartup,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9866,uei.opennms.org/vendor/Mylex/traps/linux/physdevMovingToOtherChn,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9867,uei.opennms.org/vendor/Mylex/traps/linux/physdevNonRedundantAccess,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9868,uei.opennms.org/vendor/Mylex/traps/linux/physdevNotrdyDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9869,uei.opennms.org/vendor/Mylex/traps/linux/physdevOffline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9870,uei.opennms.org/vendor/Mylex/traps/linux/physdevOfflineDeviceMadeOnline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9871,uei.opennms.org/vendor/Mylex/traps/linux/physdevOffsetSet,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9872,uei.opennms.org/vendor/Mylex/traps/linux/physdevOnline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9873,uei.opennms.org/vendor/Mylex/traps/linux/physdevParityError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9874,uei.opennms.org/vendor/Mylex/traps/linux/physdevPatrolreadMovedNxtChn,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9875,uei.opennms.org/vendor/Mylex/traps/linux/physdevPatrolreadMovedNxtTgt,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9876,uei.opennms.org/vendor/Mylex/traps/linux/physdevPfa,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9877,uei.opennms.org/vendor/Mylex/traps/linux/physdevPortFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9878,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuild,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9879,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildCanceled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9880,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9881,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9882,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildNewdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9883,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildResume,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9884,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildStartFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9885,uei.opennms.org/vendor/Mylex/traps/linux/physdevRebuildSysdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9886,uei.opennms.org/vendor/Mylex/traps/linux/physdevRemovedDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9887,uei.opennms.org/vendor/Mylex/traps/linux/physdevReqsense,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9888,uei.opennms.org/vendor/Mylex/traps/linux/physdevReset,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9889,uei.opennms.org/vendor/Mylex/traps/linux/physdevResetDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9890,uei.opennms.org/vendor/Mylex/traps/linux/physdevScsitmoDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9891,uei.opennms.org/vendor/Mylex/traps/linux/physdevSeltmoDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9892,uei.opennms.org/vendor/Mylex/traps/linux/physdevSeqerrDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9893,uei.opennms.org/vendor/Mylex/traps/linux/physdevSetBusWidth,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9894,uei.opennms.org/vendor/Mylex/traps/linux/physdevSoftError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9895,uei.opennms.org/vendor/Mylex/traps/linux/physdevSoftId,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9896,uei.opennms.org/vendor/Mylex/traps/linux/physdevStandby,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9897,uei.opennms.org/vendor/Mylex/traps/linux/physdevStandbyRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9898,uei.opennms.org/vendor/Mylex/traps/linux/physdevSysresetDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9899,uei.opennms.org/vendor/Mylex/traps/linux/physdevTgtSpeedChange,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9900,uei.opennms.org/vendor/Mylex/traps/linux/physdevTypeInvalid,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9901,uei.opennms.org/vendor/Mylex/traps/linux/physdevUnconfigured,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9902,uei.opennms.org/vendor/Mylex/traps/linux/physdevUnknownstsDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9903,uei.opennms.org/vendor/Mylex/traps/linux/physdevUnrecoverableError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9904,uei.opennms.org/vendor/Mylex/traps/linux/physdevWarmspare,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9905,uei.opennms.org/vendor/Mylex/traps/linux/physdevWriterecDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9906,uei.opennms.org/vendor/Mylex/traps/linux/ppilotLogicalDiskOffline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9907,uei.opennms.org/vendor/Mylex/traps/linux/ppilotLogicalDiskOnline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9908,uei.opennms.org/vendor/Mylex/traps/linux/ppilotLogicalDiskPathFailback,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9909,uei.opennms.org/vendor/Mylex/traps/linux/ppilotLogicalDiskPathFailover,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9910,uei.opennms.org/vendor/Mylex/traps/linux/replacedPhysdevSmaller,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9911,uei.opennms.org/vendor/Mylex/traps/linux/sarmHwErr,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9912,uei.opennms.org/vendor/Mylex/traps/linux/scsiHwErr,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9913,uei.opennms.org/vendor/Mylex/traps/linux/sysdevAutoRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9914,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBackgroundInitFailedOnPartner,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9915,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBadblock,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9916,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBaddatablock,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9917,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitCompleted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9918,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9919,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitPaused,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9920,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitRestarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9921,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitStarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9922,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBgInitStopped,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9923,uei.opennms.org/vendor/Mylex/traps/linux/sysdevBginitError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9924,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckCanceled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9925,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckConsMismatch,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9926,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckConsistencyFailedOnPartner,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9927,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9928,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckDoneWithError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9929,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9930,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckPhysdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9931,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9932,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCheckSysdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9933,uei.opennms.org/vendor/Mylex/traps/linux/sysdevClusterChange,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9934,uei.opennms.org/vendor/Mylex/traps/linux/sysdevCritical,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9935,uei.opennms.org/vendor/Mylex/traps/linux/sysdevDataForBlockLost,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9936,uei.opennms.org/vendor/Mylex/traps/linux/sysdevDataLossImproperShutdown,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9937,uei.opennms.org/vendor/Mylex/traps/linux/sysdevDataLossLowBbuCharge,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9938,uei.opennms.org/vendor/Mylex/traps/linux/sysdevDatareadFromBlockInBdt,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9939,uei.opennms.org/vendor/Mylex/traps/linux/sysdevExpandcapacityDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9940,uei.opennms.org/vendor/Mylex/traps/linux/sysdevExpandcapacityError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9941,uei.opennms.org/vendor/Mylex/traps/linux/sysdevExpandcapacityStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9942,uei.opennms.org/vendor/Mylex/traps/linux/sysdevForegroundInitFailedOnPartner,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9943,uei.opennms.org/vendor/Mylex/traps/linux/sysdevFound,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9944,uei.opennms.org/vendor/Mylex/traps/linux/sysdevGone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9945,uei.opennms.org/vendor/Mylex/traps/linux/sysdevInitCanceled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9946,uei.opennms.org/vendor/Mylex/traps/linux/sysdevInitDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9947,uei.opennms.org/vendor/Mylex/traps/linux/sysdevInitFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9948,uei.opennms.org/vendor/Mylex/traps/linux/sysdevInitStarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9949,uei.opennms.org/vendor/Mylex/traps/linux/sysdevManualRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9950,uei.opennms.org/vendor/Mylex/traps/linux/sysdevOffline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9951,uei.opennms.org/vendor/Mylex/traps/linux/sysdevOfflineDeviceMadeAvailable,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9952,uei.opennms.org/vendor/Mylex/traps/linux/sysdevOfflineDeviceMadeAvailableWithDataloss,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9953,uei.opennms.org/vendor/Mylex/traps/linux/sysdevOnline,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9954,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildCanceled,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9955,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildDone,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9956,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildError,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9957,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildFailedOnPartner,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9958,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildNewdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9959,uei.opennms.org/vendor/Mylex/traps/linux/sysdevRebuildSysdevFailed,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9960,uei.opennms.org/vendor/Mylex/traps/linux/sysdevSizechanged,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9961,uei.opennms.org/vendor/Mylex/traps/linux/sysdevStandbyRebuildStart,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9962,uei.opennms.org/vendor/Mylex/traps/linux/sysdevTypechanged,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9963,uei.opennms.org/vendor/Mylex/traps/linux/sysdevWrLunMap,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9964,uei.opennms.org/vendor/Mylex/traps/linux/systemAlive,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9965,uei.opennms.org/vendor/Mylex/traps/linux/systemDead,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9966,uei.opennms.org/vendor/Mylex/traps/linux/systemSizeTableFull,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9967,uei.opennms.org/vendor/Mylex/traps/linux/systemStarted,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9968,uei.opennms.org/vendor/Mylex/traps/linux/systemStartedNew,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
9969,uei.opennms.org/vendor/Mylex/traps/linux/systemUserLoggedIn,,,,SNMP_TRAP,.1.3.6.1.4.1.1608,Mylex
